date,month,pred_d,true_d,pred_m,true_m,pred_m_from_d
2024-10-03,10,635.8271666395956,543.6323951920259,635.8813991065316,592.8020521841103,635.773484567794
2024-10-04,10,635.8222841904012,562.3859865142188,635.8813991065316,592.8020521841103,635.773484567794
2024-10-05,10,635.8154041883595,605.4379067722076,635.8813991065316,592.8020521841103,635.773484567794
2024-10-06,10,635.8129845180055,647.192025798886,635.8813991065316,592.8020521841103,635.773484567794
2024-10-07,10,635.8086780043055,635.3973028437409,635.8813991065316,592.8020521841103,635.773484567794
2024-10-08,10,635.804569871251,623.0127528583994,635.8813991065316,592.8020521841103,635.773484567794
2024-10-09,10,635.7989630205527,597.5347698622106,635.8813991065316,592.8020521841103,635.773484567794
2024-10-10,10,635.7931388856252,593.0533567868661,635.8813991065316,592.8020521841103,635.773484567794
2024-10-11,10,635.7880384281866,606.1458809733217,635.8813991065316,592.8020521841103,635.773484567794
2024-10-12,10,635.7862941381526,598.5971855760774,635.8813991065316,592.8020521841103,635.773484567794
2024-10-13,10,635.7803742559149,597.299384344767,635.8813991065316,592.8020521841103,635.773484567794
2024-10-14,10,635.7771530524411,595.1763705658166,635.8813991065316,592.8020521841103,635.773484567794
2024-10-15,10,635.7727170599129,613.5764291996483,635.8813991065316,592.8020521841103,635.773484567794
2024-10-16,10,635.766964613902,606.852946350044,635.8813991065316,592.8020521841103,635.773484567794
2024-10-17,10,635.7607385244212,622.422925828203,635.8813991065316,592.8020521841103,635.773484567794
2024-10-18,10,635.7548495961316,594.1148636763413,635.8813991065316,592.8020521841103,635.773484567794
2024-10-19,10,635.7498328689295,561.91430665494,635.8813991065316,592.8020521841103,635.773484567794
2024-10-20,10,635.7457991141996,565.2169744942832,635.8813991065316,592.8020521841103,635.773484567794
2024-10-21,10,635.7433362911431,598.832571093521,635.8813991065316,592.8020521841103,635.773484567794
2024-10-22,10,635.7409358347517,606.6175608326005,635.8813991065316,592.8020521841103,635.773484567794
2024-10-23,10,635.7373996682381,588.4528877162123,635.8813991065316,592.8020521841103,635.773484567794
2024-10-24,10,635.7335507178,589.6325417766052,635.8813991065316,592.8020521841103,635.773484567794
